-160.575,-164.151,-152.618,-166.029,-143.588,-160.128,-143.945,-152.797,0.165,0.992,-0.108,-1.068,3.052,2.502,93.333,36.000,1.000
-158.340,-162.005,-150.561,-164.062,-141.710,-157.982,-141.978,-151.187,0.166,0.991,-0.109,-0.916,3.021,2.594,93.333,37.000,1.000
-156.462,-160.217,-149.041,-162.363,-140.458,-156.283,-140.548,-149.488,0.164,0.992,-0.106,-0.946,3.052,2.655,93.333,38.000,1.000
-154.763,-158.161,-147.432,-160.575,-138.938,-154.763,-139.117,-147.790,0.166,0.993,-0.109,-1.160,2.991,2.808,93.333,39.000,1.000
-152.618,-156.462,-145.912,-158.876,-137.419,-153.065,-137.597,-146.270,0.165,0.994,-0.110,-1.251,2.930,2.777,93.333,40.000,1.000
-151.008,-154.763,-144.482,-157.088,-136.167,-151.455,-136.346,-145.197,0.165,0.993,-0.109,-1.434,3.021,2.747,93.333,41.000,1.000
-149.220,-153.244,-143.230,-155.300,-135.094,-150.114,-135.094,-143.498,0.166,0.992,-0.111,-1.740,3.204,2.777,93.333,42.000,1.000
-147.790,-151.813,-141.889,-154.048,-133.842,-148.952,-133.753,-142.336,0.167,0.992,-0.109,-1.892,3.204,2.777,93.333,43.000,1.000
-146.538,-150.561,-140.637,-152.797,-132.591,-147.611,-132.680,-141.084,0.167,0.992,-0.108,-2.045,3.418,2.563,93.333,44.000,1.000
-145.108,-149.041,-139.654,-151.724,-131.518,-146.359,-131.696,-139.833,0.169,0.993,-0.110,-2.197,3.510,2.441,93.333,45.000,1.000
-143.856,-147.969,-138.491,-150.651,-130.802,-145.108,-130.981,-138.938,0.169,0.990,-0.111,-2.289,3.540,2.319,93.333,46.000,1.000
-142.515,-146.806,-137.329,-149.399,-129.730,-144.124,-129.819,-137.866,0.169,0.990,-0.105,-2.258,3.571,2.045,93.333,47.000,1.000
-141.174,-145.733,-136.346,-148.326,-128.835,-143.051,-128.835,-136.703,0.167,0.992,-0.107,-2.411,3.571,1.984,93.333,48.000,1.000
-140.101,-144.929,-135.630,-147.164,-127.852,-141.978,-127.405,-135.809,0.167,0.992,-0.108,-2.350,3.510,1.892,93.333,49.000,1.000
-139.117,-144.124,-134.647,-146.180,-127.047,-141.084,-126.690,-135.094,0.164,0.993,-0.107,-2.380,3.479,1.831,93.333,50.000,1.000
-138.313,-142.962,-133.753,-145.286,-126.332,-140.190,-126.243,-134.021,0.165,0.992,-0.108,-2.289,3.387,1.801,93.333,51.000,1.000
-137.150,-141.889,-133.306,-144.303,-125.796,-139.207,-125.527,-133.306,0.165,0.991,-0.108,-2.197,3.326,1.556,93.333,52.000,1.000
-136.167,-141.174,-132.412,-143.409,-124.902,-138.670,-124.455,-132.322,0.165,0.989,-0.107,-2.167,3.296,1.434,93.333,53.000,1.000
-135.362,-140.369,-131.428,-142.962,-124.007,-137.866,-123.918,-131.607,0.165,0.990,-0.106,-1.953,3.296,1.526,93.333,54.000,1.000
-134.468,-139.743,-130.624,-142.157,-123.560,-136.971,-123.292,-130.802,0.163,0.991,-0.105,-1.831,3.143,1.617,93.333,55.000,1.000
-133.932,-138.938,-130.266,-141.531,-123.113,-136.077,-122.577,-130.177,0.163,0.992,-0.106,-1.862,3.052,1.556,93.333,56.000,1.000
-133.306,-138.044,-129.551,-140.548,-122.309,-135.362,-122.130,-129.640,0.163,0.989,-0.108,-1.801,3.174,1.587,93.333,57.000,1.000
-132.680,-137.597,-129.104,-139.922,-121.593,-134.915,-121.593,-128.835,0.162,0.991,-0.109,-1.678,3.143,1.740,93.333,58.000,1.000
-131.786,-136.882,-128.299,-139.475,-121.236,-134.468,-120.968,-128.210,0.164,0.991,-0.111,-1.587,3.143,1.801,93.333,59.000,1.000
-130.892,-136.077,-127.673,-139.028,-120.789,-133.753,-120.431,-127.941,0.164,0.991,-0.109,-1.617,3.204,1.892,93.333,60.000,1.000
-130.624,-135.541,-127.226,-138.402,-120.431,-133.127,-120.163,-127.226,0.163,0.990,-0.108,-1.678,3.204,2.167,93.333,61.000,1.000
-129.998,-135.094,-126.869,-137.866,-119.895,-132.948,-119.716,-126.690,0.163,0.990,-0.108,-1.678,3.265,2.380,93.333,62.000,1.000
-129.372,-134.558,-126.243,-137.150,-119.269,-132.144,-119.180,-126.064,0.165,0.991,-0.107,-1.617,3.296,2.502,93.333,63.000,1.000
-128.835,-134.200,-125.796,-136.703,-119.001,-131.786,-118.554,-125.706,0.164,0.991,-0.109,-1.770,3.204,2.686,93.333,64.000,1.000
-128.478,-133.395,-125.617,-136.346,-118.643,-131.160,-118.285,-125.349,0.163,0.992,-0.109,-1.862,3.326,2.747,93.333,65.000,1.000
-128.031,-133.216,-124.902,-135.809,-118.196,-130.802,-117.928,-125.170,0.164,0.993,-0.108,-1.862,3.326,2.808,93.333,66.000,1.000
-127.673,-132.769,-124.365,-135.273,-117.749,-130.534,-117.570,-124.723,0.164,0.993,-0.111,-1.801,3.296,2.838,93.333,67.000,1.000
-126.958,-132.233,-124.007,-135.005,-117.570,-130.177,-117.213,-124.365,0.164,0.992,-0.108,-1.862,3.387,2.777,93.333,68.000,1.000
-126.600,-131.875,-123.739,-134.915,-117.034,-129.640,-116.587,-124.007,0.166,0.991,-0.105,-1.892,3.357,2.808,93.333,69.000,1.000
-126.332,-131.428,-123.471,-134.379,-116.766,-129.372,-116.497,-123.471,0.167,0.990,-0.107,-1.953,3.448,2.747,93.333,70.000,1.000
-126.064,-131.071,-123.382,-133.753,-116.318,-129.283,-116.408,-123.203,0.168,0.993,-0.107,-1.923,3.326,2.625,93.333,71.000,1.000
-125.706,-130.713,-123.024,-133.395,-116.140,-128.925,-115.961,-122.845,0.168,0.991,-0.110,-1.831,3.326,2.625,93.333,72.000,1.000
-125.349,-130.445,-122.666,-133.395,-115.871,-128.031,-115.514,-122.577,0.168,0.991,-0.107,-1.770,3.296,2.533,93.333,73.000,1.000
-124.902,-130.177,-122.309,-133.127,-115.693,-127.852,-115.156,-122.309,0.167,0.990,-0.107,-1.678,3.235,2.289,93.333,74.000,1.000
-124.633,-129.730,-121.951,-132.769,-115.246,-127.584,-114.799,-121.951,0.165,0.990,-0.108,-1.678,3.326,2.075,93.333,75.000,1.000
-124.365,-129.372,-121.772,-132.501,-115.067,-127.316,-114.620,-121.504,0.166,0.992,-0.108,-1.770,3.235,1.984,93.333,76.000,1.000
-124.186,-129.104,-121.593,-132.322,-114.709,-127.137,-114.441,-121.325,0.166,0.992,-0.106,-1.770,3.235,2.014,93.333,77.000,1.000
-124.007,-128.835,-121.325,-132.054,-114.530,-126.690,-114.441,-121.146,0.165,0.991,-0.108,-1.648,3.143,1.923,93.333,78.000,1.000
-123.560,-128.657,-121.146,-131.696,-114.262,-126.243,-114.173,-120.968,0.166,0.992,-0.108,-1.617,3.143,1.831,93.333,79.000,1.000
-123.292,-128.388,-120.878,-131.607,-113.904,-126.153,-113.726,-120.699,0.165,0.992,-0.107,-1.770,3.174,1.770,93.333,80.000,1.000
-123.292,-128.299,-120.431,-131.607,-113.904,-126.243,-113.457,-120.252,0.165,0.994,-0.105,-1.709,3.082,1.801,93.333,81.000,1.000
-122.666,-128.120,-120.342,-131.339,-113.726,-125.706,-113.279,-120.521,0.165,0.992,-0.107,-1.801,3.204,1.892,93.333,82.000,1.000
-122.577,-127.763,-120.163,-130.802,-113.457,-125.349,-113.368,-120.342,0.164,0.992,-0.108,-1.923,3.265,1.923,93.333,83.000,1.000
-122.488,-127.316,-119.984,-130.892,-113.279,-125.259,-113.010,-119.895,0.165,0.993,-0.108,-1.953,3.265,2.045,93.333,84.000,1.000
-122.219,-127.137,-119.716,-130.534,-113.189,-125.259,-112.742,-119.627,0.165,0.993,-0.106,-1.984,3.326,2.075,93.333,85.000,1.000
-122.130,-127.137,-119.448,-130.445,-113.100,-125.080,-112.832,-119.448,0.165,0.991,-0.108,-1.953,3.204,2.075,93.333,86.000,1.000
-121.862,-127.047,-119.537,-130.177,-112.832,-124.723,-112.563,-119.090,0.164,0.991,-0.107,-1.862,3.265,2.228,93.333,87.000,1.000
-121.683,-126.690,-119.090,-129.908,-112.742,-124.633,-112.295,-119.090,0.164,0.992,-0.106,-1.770,3.326,2.380,93.333,88.000,1.000
-121.415,-126.421,-118.822,-129.819,-112.474,-124.276,-112.116,-119.090,0.164,0.992,-0.103,-1.709,3.326,2.380,93.333,89.000,1.000
-121.236,-126.421,-119.001,-129.730,-112.116,-124.097,-112.206,-119.090,0.163,0.991,-0.107,-1.678,3.235,2.441,93.333,90.000,1.000
-121.146,-126.243,-118.822,-129.640,-111.938,-124.186,-112.027,-118.911,0.162,0.991,-0.107,-1.587,3.235,2.625,93.333,91.000,1.000
-120.968,-125.974,-118.554,-129.551,-111.938,-124.097,-112.116,-118.643,0.164,0.992,-0.109,-1.617,3.174,2.625,93.333,92.000,1.000
-120.789,-126.064,-118.643,-129.283,-112.027,-123.739,-112.027,-118.375,0.166,0.990,-0.107,-1.495,3.143,2.625,93.333,93.000,1.000
-120.521,-125.885,-118.732,-129.372,-112.027,-123.739,-111.491,-118.464,0.166,0.991,-0.102,-1.526,3.143,2.563,93.333,94.000,1.000
-120.521,-125.974,-118.196,-128.925,-111.669,-123.650,-111.669,-118.196,0.164,0.991,-0.106,-1.404,3.204,2.594,93.333,95.000,1.000
-120.521,-125.796,-118.196,-128.835,-111.669,-123.471,-111.491,-118.017,0.166,0.991,-0.105,-1.465,3.235,2.625,93.333,96.000,1.000
-120.252,-125.527,-118.107,-128.835,-111.580,-123.292,-111.401,-117.928,0.166,0.991,-0.108,-1.465,3.204,2.747,93.333,97.000,1.000
-120.163,-125.349,-117.749,-128.835,-111.222,-123.203,-111.133,-117.749,0.167,0.991,-0.109,-1.617,3.174,2.625,93.333,98.000,1.000
-119.984,-125.080,-117.660,-128.657,-111.043,-123.024,-111.133,-117.749,0.168,0.988,-0.109,-1.587,3.296,2.625,93.333,99.000,1.000
-119.895,-124.902,-117.481,-128.478,-110.954,-123.024,-111.043,-117.660,0.168,0.990,-0.108,-1.587,3.296,2.411,93.333,100.000,1.000
-119.805,-125.080,-117.660,-128.478,-111.222,-122.845,-110.954,-117.391,0.167,0.990,-0.110,-1.648,3.204,2.441,93.333,101.000,1.000
-119.716,-125.080,-117.749,-128.388,-111.222,-122.666,-110.865,-117.481,0.168,0.992,-0.109,-1.678,3.235,2.380,93.333,102.000,1.000
-119.895,-124.812,-117.570,-128.120,-110.954,-122.488,-110.775,-117.302,0.167,0.995,-0.110,-1.770,3.265,2.411,93.333,103.000,1.000
-119.716,-124.633,-117.570,-128.031,-110.507,-122.666,-110.775,-117.034,0.168,0.992,-0.110,-1.801,3.357,2.258,93.333,104.000,1.000
-119.448,-124.633,-117.302,-127.852,-110.596,-122.398,-110.686,-117.034,0.167,0.991,-0.111,-1.862,3.418,2.106,93.333,105.000,1.000
-119.269,-124.455,-117.034,-128.031,-110.775,-122.219,-110.507,-117.213,0.166,0.992,-0.107,-2.075,3.479,2.106,93.333,106.000,1.000
-119.269,-124.186,-116.855,-128.031,-110.507,-122.219,-110.418,-117.034,0.167,0.991,-0.109,-1.984,3.510,1.984,93.333,107.000,1.000
-119.090,-124.186,-116.855,-127.941,-110.775,-122.398,-110.239,-116.855,0.167,0.990,-0.105,-2.045,3.448,1.953,93.333,108.000,1.000
-119.180,-124.097,-116.855,-127.941,-110.596,-122.130,-110.239,-116.766,0.166,0.991,-0.106,-2.136,3.479,1.923,93.333,109.000,1.000
-119.090,-124.186,-116.944,-127.852,-110.507,-122.309,-110.149,-116.944,0.166,0.991,-0.108,-2.136,3.387,1.892,93.333,110.000,1.000
-119.001,-124.186,-117.034,-127.494,-110.507,-122.130,-110.149,-116.944,0.166,0.989,-0.107,-2.075,3.418,1.801,93.333,111.000,1.000
-118.732,-124.186,-116.855,-127.494,-110.507,-121.862,-110.239,-116.587,0.168,0.990,-0.108,-2.014,3.418,1.862,93.333,112.000,1.000
-118.911,-124.186,-116.587,-127.584,-110.418,-121.951,-110.239,-116.587,0.167,0.991,-0.104,-1.953,3.357,1.923,93.333,113.000,1.000
-118.911,-124.007,-116.587,-127.584,-110.060,-121.951,-110.060,-116.408,0.165,0.991,-0.105,-2.014,3.296,1.984,93.333,114.000,1.000
-118.911,-123.739,-116.408,-127.494,-109.881,-121.951,-110.060,-116.408,0.165,0.991,-0.104,-2.045,3.448,2.045,93.333,115.000,1.000
-118.643,-123.650,-116.587,-127.494,-109.971,-121.593,-109.971,-116.318,0.164,0.991,-0.105,-1.953,3.357,1.953,93.333,116.000,1.000
-118.643,-123.650,-116.587,-127.316,-109.881,-121.504,-110.060,-116.140,0.163,0.990,-0.103,-1.953,3.326,2.045,93.333,117.000,1.000
-118.822,-123.650,-116.408,-127.137,-110.060,-121.772,-109.881,-116.408,0.163,0.992,-0.107,-1.740,3.235,2.136,93.333,118.000,1.000
-118.822,-123.560,-116.318,-127.047,-110.060,-121.504,-109.702,-116.408,0.163,0.990,-0.109,-1.740,3.326,2.197,93.333,119.000,1.000
-118.822,-123.829,-116.408,-126.958,-109.971,-121.415,-109.702,-116.229,0.163,0.990,-0.105,-1.648,3.296,2.228,93.333,120.000,1.000
-118.643,-123.471,-116.408,-127.047,-109.881,-121.236,-109.792,-116.497,0.164,0.992,-0.106,-1.465,3.326,2.350,93.333,121.000,1.000
-118.554,-123.203,-116.050,-127.047,-109.881,-121.325,-109.702,-116.318,0.163,0.993,-0.106,-1.343,3.235,2.472,93.333,122.000,1.000
-118.375,-123.113,-116.050,-126.958,-109.792,-121.236,-109.613,-115.961,0.164,0.992,-0.105,-1.404,3.143,2.502,93.333,123.000,1.000
-118.375,-123.113,-116.140,-127.047,-109.702,-121.236,-109.434,-115.782,0.164,0.992,-0.108,-1.312,3.143,2.533,93.333,124.000,1.000
-118.464,-123.024,-116.140,-126.779,-109.613,-121.236,-109.524,-115.961,0.164,0.990,-0.109,-1.373,3.204,2.625,93.333,125.000,1.000
-118.375,-123.203,-116.140,-126.869,-109.524,-121.236,-109.434,-115.961,0.166,0.991,-0.111,-1.343,3.174,2.686,93.333,126.000,1.000
-118.464,-123.292,-115.782,-126.779,-109.434,-121.057,-109.524,-115.871,0.165,0.990,-0.111,-1.343,3.113,2.625,93.333,127.000,1.000
-118.196,-123.203,-115.961,-126.421,-109.613,-121.236,-109.434,-115.871,0.167,0.991,-0.110,-1.343,3.235,2.686,93.333,128.000,1.000
-117.838,-123.113,-115.693,-125.885,-109.702,-121.057,-109.255,-115.871,0.167,0.990,-0.112,-1.434,3.204,2.747,93.333,129.000,1.000
-118.107,-123.203,-115.871,-126.064,-109.792,-121.057,-109.345,-115.871,0.167,0.991,-0.112,-1.495,3.265,2.686,93.333,130.000,1.000
-118.196,-122.935,-115.961,-126.153,-109.613,-121.057,-109.434,-115.871,0.166,0.990,-0.111,-1.678,3.296,2.716,93.333,131.000,1.000
-117.928,-123.024,-115.871,-125.974,-109.434,-121.146,-109.524,-115.871,0.167,0.990,-0.106,-1.801,3.387,2.655,93.333,132.000,1.000
-117.928,-123.024,-115.871,-125.617,-109.345,-120.789,-109.434,-115.782,0.166,0.990,-0.107,-1.892,3.387,2.533,93.333,133.000,1.000
-118.107,-122.935,-115.782,-125.527,-109.255,-120.610,-109.434,-115.693,0.168,0.992,-0.108,-2.045,3.357,2.563,93.333,134.000,1.000
-118.107,-123.024,-115.693,-125.259,-109.434,-120.699,-109.434,-115.693,0.170,0.992,-0.108,-2.106,3.357,2.472,93.333,135.000,1.000
-118.107,-122.935,-115.693,-125.170,-109.345,-120.968,-109.166,-115.693,0.168,0.991,-0.104,-2.228,3.418,2.411,93.333,136.000,1.000
-117.928,-123.024,-115.693,-125.170,-109.434,-120.699,-109.166,-115.871,0.167,0.991,-0.101,-2.197,3.418,2.258,93.333,137.000,1.000
-117.928,-122.935,-115.514,-124.812,-109.255,-120.610,-109.166,-115.693,0.167,0.991,-0.103,-2.258,3.326,2.167,93.333,138.000,1.000
-118.017,-123.024,-115.514,-124.365,-109.345,-120.699,-109.166,-115.514,0.169,0.991,-0.107,-2.258,3.235,2.045,93.333,139.000,1.000
